order_date,order_id,product,product_id,category,purchase_address,quantity_ordered,price_each,cost_price,turnover,margin,time_of_day,purchase_state
2023-01-10T20:09:00.000,142636,bose soundsport headphones,3877961936294,électronique,"\"95 Jackson St, Dallas, TX 75001\"",1,99.99,49.995,99.99,49.995,evening,TX
2023-01-02T16:43:00.000,142637,wired headphones,6863330139824,vêtements,"\"207 13th St, Seattle, WA 98101\"",1,11.99,5.995,11.99,5.995,afternoon,WA
2023-01-29T18:23:00.000,142638,usb-c charging cable,4589198631571,sports,"\"916 Maple St, Boston, MA 02215\"",1,11.95,5.975,11.95,5.975,evening,MA
2023-01-13T13:09:00.000,142639,aaa batteries (4-pack),1004216937073,sports,"\"345 South St, Seattle, WA 98101\"",1,2.99,1.495,2.99,1.495,afternoon,WA
2023-01-13T13:09:00.000,142639,27in 4k gaming monitor,7657873353917,sports,"\"345 South St, Seattle, WA 98101\"",1,389.99,128.6967,389.99,261.2933,afternoon,WA
2023-01-23T08:05:00.000,142640,lightning charging cable,4621762681589,vêtements,"\"561 Center St, Seattle, WA 98101\"",1,14.95,7.475,14.95,7.475,morning,WA
2023-01-24T16:33:00.000,142641,27in fhd monitor,7684061954523,vêtements,"\"237 Park St, Atlanta, GA 30301\"",1,149.99,97.4935,149.99,52.4965,afternoon,GA
2023-01-02T13:17:00.000,142642,wired headphones,8316633692161,sports,"\"320 2nd St, Austin, TX 73301\"",1,11.99,5.995,11.99,5.995,afternoon,TX
2023-01-24T10:07:00.000,142643,aa batteries (4-pack),3652213317014,alimentation,"\"939 Ridge St, Portland, OR 97035\"",1,3.84,1.92,3.84,1.92,morning,OR
2023-01-12T15:06:00.000,142644,wired headphones,9094605231424,vêtements,"\"499 Hill St, San Francisco, CA 94016\"",1,11.99,5.995,11.99,5.995,afternoon,CA
2023-01-24T17:21:00.000,142645,lightning charging cable,6752178623943,alimentation,"\"745 Hickory St, San Francisco, CA 94016\"",1,14.95,7.475,14.95,7.475,afternoon,CA
2023-01-27T17:36:00.000,142646,lightning charging cable,8251279337025,vêtements,"\"908 Jackson St, Atlanta, GA 30301\"",1,14.95,7.475,14.95,7.475,afternoon,GA
2023-01-29T16:21:00.000,142647,aa batteries (4-pack),2238898990556,vêtements,"\"311 Main St, Portland, ME 04101\"",1,3.84,1.92,3.84,1.92,afternoon,ME
2023-01-18T13:53:00.000,142648,bose soundsport headphones,5986644123521,alimentation,"\"767 Wilson St, Atlanta, GA 30301\"",1,99.99,49.995,99.99,49.995,afternoon,GA
2023-01-19T23:22:00.000,142649,aa batteries (4-pack),3062995435708,électronique,"\"631 Cedar St, San Francisco, CA 94016\"",1,3.84,1.92,3.84,1.92,evening,CA
2023-01-11T19:16:00.000,142650,34in ultrawide monitor,2024872185728,électronique,"\"642 Hickory St, Los Angeles, CA 90001\"",1,379.99,125.3967,379.99,254.5933,evening,CA
2023-01-11T22:12:00.000,142651,usb-c charging cable,4181700653021,électronique,"\"24 Park St, New York City, NY 10001\"",1,11.95,5.975,11.95,5.975,evening,NY
2023-01-11T22:12:00.000,142651,aa batteries (4-pack),3844490595455,alimentation,"\"24 Park St, New York City, NY 10001\"",1,3.84,1.92,3.84,1.92,evening,NY
2023-01-24T17:36:00.000,142652,usb-c charging cable,2998815561814,vêtements,"\"50 4th St, San Francisco, CA 94016\"",1,11.95,5.975,11.95,5.975,afternoon,CA
2023-01-24T17:36:00.000,142652,lightning charging cable,8900739889392,alimentation,"\"50 4th St, San Francisco, CA 94016\"",1,14.95,7.475,14.95,7.475,afternoon,CA
2023-01-28T15:06:00.000,142654,wired headphones,3258889584771,alimentation,"\"501 14th St, Los Angeles, CA 90001\"",1,11.99,5.995,11.99,5.995,afternoon,CA
2023-01-16T20:09:00.000,142655,20in monitor,7299397047947,vêtements,"\"492 2nd St, New York City, NY 10001\"",1,109.99,71.4935,109.99,38.4965,evening,NY
2023-01-30T16:40:00.000,142656,usb-c charging cable,4528476756207,électronique,"\"448 Jackson St, Atlanta, GA 30301\"",1,11.95,5.975,11.95,5.975,afternoon,GA
2023-01-25T14:13:00.000,142657,bose soundsport headphones,2465755167180,alimentation,"\"538 North St, San Francisco, CA 94016\"",1,99.99,49.995,99.99,49.995,afternoon,CA
2023-01-26T23:09:00.000,142658,20in monitor,7632063226803,alimentation,"\"629 Lakeview St, Portland, OR 97035\"",1,109.99,71.4935,109.99,38.4965,evening,OR
2023-01-11T22:39:00.000,142659,apple airpods headphones,1257643911310,électronique,"\"733 Adams St, Austin, TX 73301\"",1,150,97.5,150,52.5,evening,TX
2023-01-30T18:01:00.000,142660,27in 4k gaming monitor,9525001244784,électronique,"\"336 Pine St, San Francisco, CA 94016\"",1,389.99,128.6967,389.99,261.2933,evening,CA
2023-01-24T18:55:00.000,142662,wired headphones,2569998931375,sports,"\"412 Chestnut St, Seattle, WA 98101\"",1,11.99,5.995,11.99,5.995,evening,WA
2023-01-13T17:50:00.000,142663,lightning charging cable,8369091554024,électronique,"\"810 Hill St, New York City, NY 10001\"",1,14.95,7.475,14.95,7.475,afternoon,NY
2023-01-07T11:08:00.000,142664,apple airpods headphones,6263075964400,sports,"\"227 Jackson St, San Francisco, CA 94016\"",1,150,97.5,150,52.5,morning,CA
2023-01-25T19:58:00.000,142665,bose soundsport headphones,4023822411133,alimentation,"\"997 10th St, Los Angeles, CA 90001\"",1,99.99,49.995,99.99,49.995,evening,CA
2023-01-14T10:42:00.000,142666,macbook pro laptop,8889362652753,vêtements,"\"650 Johnson St, Los Angeles, CA 90001\"",1,1700,561,1700,1139,morning,CA
2023-01-03T12:30:00.000,142667,usb-c charging cable,9839736738616,vêtements,"\"575 Maple St, Austin, TX 73301\"",1,11.95,5.975,11.95,5.975,afternoon,TX
2023-01-12T10:11:00.000,142668,aaa batteries (4-pack),3261598136098,alimentation,"\"415 Washington St, San Francisco, CA 94016\"",1,2.99,1.495,2.99,1.495,morning,CA
2023-01-02T15:16:00.000,142669,27in 4k gaming monitor,8636582375912,électronique,"\"793 11th St, San Francisco, CA 94016\"",1,389.99,128.6967,389.99,261.2933,afternoon,CA
2023-01-11T12:20:00.000,142670,27in fhd monitor,3256360875583,électronique,"\"771 Lincoln St, Austin, TX 73301\"",1,149.99,97.4935,149.99,52.4965,afternoon,TX
2023-01-18T17:08:00.000,142671,27in fhd monitor,6032760112060,alimentation,"\"698 Meadow St, Boston, MA 02215\"",1,149.99,97.4935,149.99,52.4965,afternoon,MA
2023-01-13T13:49:00.000,142672,iphone,8420886785987,sports,"\"391 Hickory St, Los Angeles, CA 90001\"",1,700,231,700,469,afternoon,CA
2023-01-25T07:38:00.000,142673,macbook pro laptop,2856292021529,vêtements,"\"985 Jefferson St, San Francisco, CA 94016\"",1,1700,561,1700,1139,morning,CA
2023-01-09T09:21:00.000,142674,thinkpad laptop,5780061719636,alimentation,"\"497 4th St, Los Angeles, CA 90001\"",1,999.99,329.9967,999.99,669.9933,morning,CA
2023-01-25T20:37:00.000,142675,wired headphones,1612122685908,sports,"\"455 Forest St, Portland, OR 97035\"",1,11.99,5.995,11.99,5.995,evening,OR
2023-01-25T08:24:00.000,142676,aa batteries (4-pack),5515546088531,vêtements,"\"449 Main St, Portland, OR 97035\"",1,3.84,1.92,3.84,1.92,morning,OR
2023-01-27T17:38:00.000,142677,google phone,5713244366179,vêtements,"\"240 4th St, Dallas, TX 75001\"",1,600,198,600,402,afternoon,TX
2023-01-26T09:46:00.000,142680,apple airpods headphones,5348403538083,sports,"\"251 Center St, Dallas, TX 75001\"",1,150,97.5,150,52.5,morning,TX
2023-01-20T18:56:00.000,142681,wired headphones,4711214301474,électronique,"\"802 Meadow St, Portland, OR 97035\"",1,11.99,5.995,11.99,5.995,evening,OR
2023-01-22T20:16:00.000,142682,34in ultrawide monitor,7479022267484,électronique,"\"99 River St, Los Angeles, CA 90001\"",1,379.99,125.3967,379.99,254.5933,evening,CA
2023-01-09T08:46:00.000,142683,usb-c charging cable,5127197151613,alimentation,"\"648 Sunset St, Atlanta, GA 30301\"",1,11.95,5.975,11.95,5.975,morning,GA
2023-01-09T08:46:00.000,142683,wired headphones,6815130883436,vêtements,"\"648 Sunset St, Atlanta, GA 30301\"",1,11.99,5.995,11.99,5.995,morning,GA
2023-01-10T11:31:00.000,142684,aa batteries (4-pack),1661489149007,vêtements,"\"441 9th St, San Francisco, CA 94016\"",1,3.84,1.92,3.84,1.92,morning,CA
2023-01-15T09:47:00.000,142685,27in fhd monitor,9116705055746,sports,"\"296 Jefferson St, Austin, TX 73301\"",1,149.99,97.4935,149.99,52.4965,morning,TX
2023-01-26T21:48:00.000,142686,aaa batteries (4-pack),4021370105236,vêtements,"\"110 Lincoln St, New York City, NY 10001\"",2,2.99,1.495,5.98,2.99,evening,NY
2023-01-15T20:09:00.000,142687,usb-c charging cable,7254667879951,électronique,"\"734 Cherry St, San Francisco, CA 94016\"",1,11.95,5.975,11.95,5.975,evening,CA
2023-01-03T06:56:00.000,142688,usb-c charging cable,6989206138150,électronique,"\"202 Lake St, Seattle, WA 98101\"",1,11.95,5.975,11.95,5.975,morning,WA
2023-01-15T11:24:00.000,142689,usb-c charging cable,7095156438596,électronique,"\"506 Park St, Austin, TX 73301\"",1,11.95,5.975,11.95,5.975,morning,TX
2023-01-10T17:22:00.000,142690,aaa batteries (4-pack),5527829459783,électronique,"\"64 Madison St, Atlanta, GA 30301\"",1,2.99,1.495,2.99,1.495,afternoon,GA
2023-01-16T20:08:00.000,142691,27in fhd monitor,7932005769849,sports,"\"915 River St, New York City, NY 10001\"",1,149.99,97.4935,149.99,52.4965,evening,NY
2023-01-29T10:47:00.000,142693,bose soundsport headphones,9300133189175,alimentation,"\"975 2nd St, Los Angeles, CA 90001\"",1,99.99,49.995,99.99,49.995,morning,CA
2023-01-02T09:05:00.000,142694,apple airpods headphones,9277918516960,vêtements,"\"879 Center St, Portland, OR 97035\"",1,150,97.5,150,52.5,morning,OR
2023-01-24T15:45:00.000,142695,lightning charging cable,4141283959209,alimentation,"\"865 Cedar St, Austin, TX 73301\"",1,14.95,7.475,14.95,7.475,afternoon,TX
2023-01-20T17:14:00.000,142697,aaa batteries (4-pack),9254065082898,sports,"\"517 Chestnut St, San Francisco, CA 94016\"",1,2.99,1.495,2.99,1.495,afternoon,CA
2023-01-19T15:51:00.000,142698,wired headphones,2210954853118,vêtements,"\"24 South St, San Francisco, CA 94016\"",1,11.99,5.995,11.99,5.995,afternoon,CA
2023-01-21T18:04:00.000,142699,wired headphones,9155475219053,alimentation,"\"703 Lincoln St, New York City, NY 10001\"",1,11.99,5.995,11.99,5.995,evening,NY
2023-01-20T07:52:00.000,142700,usb-c charging cable,9382973646062,sports,"\"881 Spruce St, Boston, MA 02215\"",1,11.95,5.975,11.95,5.975,morning,MA
2023-01-02T21:32:00.000,142701,lg dryer,4551050540530,électronique,"\"116 Main St, San Francisco, CA 94016\"",1,600,198,600,402,evening,CA
2023-01-31T23:10:00.000,142703,lightning charging cable,1338781868337,vêtements,"\"265 12th St, Austin, TX 73301\"",1,14.95,7.475,14.95,7.475,evening,TX
2023-01-07T09:15:00.000,142704,lightning charging cable,7780830645637,électronique,"\"331 Wilson St, New York City, NY 10001\"",1,14.95,7.475,14.95,7.475,morning,NY
2023-01-25T19:24:00.000,142705,lightning charging cable,1357650216383,électronique,"\"980 Johnson St, Dallas, TX 75001\"",1,14.95,7.475,14.95,7.475,evening,TX
2023-01-28T15:25:00.000,142706,27in fhd monitor,8497252336023,électronique,"\"802 Ridge St, New York City, NY 10001\"",1,149.99,97.4935,149.99,52.4965,afternoon,NY
2023-01-03T13:31:00.000,142707,27in 4k gaming monitor,3547131191520,vêtements,"\"822 Wilson St, San Francisco, CA 94016\"",1,389.99,128.6967,389.99,261.2933,afternoon,CA
2023-01-26T13:07:00.000,142708,lightning charging cable,6811431455790,sports,"\"62 Dogwood St, New York City, NY 10001\"",1,14.95,7.475,14.95,7.475,afternoon,NY
2023-01-11T15:00:00.000,142710,wired headphones,4214591155476,vêtements,"\"424 Pine St, Boston, MA 02215\"",1,11.99,5.995,11.99,5.995,afternoon,MA
2023-01-25T22:55:00.000,142711,apple airpods headphones,5345690302569,alimentation,"\"79 7th St, Boston, MA 02215\"",1,150,97.5,150,52.5,evening,MA
2023-01-22T15:55:00.000,142712,27in fhd monitor,7649980168898,alimentation,"\"705 Lakeview St, Boston, MA 02215\"",1,149.99,97.4935,149.99,52.4965,afternoon,MA
2023-01-06T06:59:00.000,142713,usb-c charging cable,4333020109510,vêtements,"\"917 1st St, Atlanta, GA 30301\"",1,11.95,5.975,11.95,5.975,morning,GA
2023-01-01T13:15:00.000,142714,lg washing machine,3303869721294,électronique,"\"972 12th St, San Francisco, CA 94016\"",1,600,198,600,402,afternoon,CA
2023-01-16T16:29:00.000,142715,wired headphones,4642112538826,sports,"\"685 Elm St, Los Angeles, CA 90001\"",1,11.99,5.995,11.99,5.995,afternoon,CA
2023-01-28T10:28:00.000,142716,34in ultrawide monitor,3803561639840,électronique,"\"228 Forest St, San Francisco, CA 94016\"",1,379.99,125.3967,379.99,254.5933,morning,CA
2023-01-20T20:24:00.000,142717,vareebadd phone,4091515825327,vêtements,"\"822 9th St, Portland, ME 04101\"",1,400,132,400,268,evening,ME
2023-01-27T09:44:00.000,142718,wired headphones,9223498217628,vêtements,"\"361 Forest St, Seattle, WA 98101\"",1,11.99,5.995,11.99,5.995,morning,WA
2023-01-27T23:21:00.000,142719,bose soundsport headphones,5861613320337,alimentation,"\"592 Hickory St, Los Angeles, CA 90001\"",1,99.99,49.995,99.99,49.995,evening,CA
2023-01-15T08:27:00.000,142720,bose soundsport headphones,5109585859293,vêtements,"\"175 Lakeview St, Atlanta, GA 30301\"",1,99.99,49.995,99.99,49.995,morning,GA
2023-01-11T22:53:00.000,142721,27in fhd monitor,4718106527979,alimentation,"\"123 Johnson St, San Francisco, CA 94016\"",1,149.99,97.4935,149.99,52.4965,evening,CA
2023-01-08T16:06:00.000,142722,aa batteries (4-pack),8395059273046,électronique,"\"419 Center St, New York City, NY 10001\"",1,3.84,1.92,3.84,1.92,afternoon,NY
2023-01-31T13:40:00.000,142723,27in 4k gaming monitor,8504579780361,sports,"\"264 Cedar St, San Francisco, CA 94016\"",1,389.99,128.6967,389.99,261.2933,afternoon,CA
2023-01-19T22:54:00.000,142724,apple airpods headphones,5667243658936,sports,"\"230 12th St, Seattle, WA 98101\"",1,150,97.5,150,52.5,evening,WA
2023-01-10T07:28:00.000,142726,aa batteries (4-pack),8155632945051,sports,"\"122 Park St, San Francisco, CA 94016\"",1,3.84,1.92,3.84,1.92,morning,CA
2023-01-12T19:01:00.000,142727,macbook pro laptop,3368180599556,vêtements,"\"194 Lake St, San Francisco, CA 94016\"",1,1700,561,1700,1139,evening,CA
2023-01-12T19:01:00.000,142727,aa batteries (4-pack),1950946244265,électronique,"\"194 Lake St, San Francisco, CA 94016\"",2,3.84,1.92,7.68,3.84,evening,CA
2023-01-23T08:44:00.000,142728,lightning charging cable,5003923771621,électronique,"\"21 Church St, San Francisco, CA 94016\"",1,14.95,7.475,14.95,7.475,morning,CA
2023-01-14T13:36:00.000,142729,wired headphones,4383987157862,alimentation,"\"119 Cedar St, Atlanta, GA 30301\"",1,11.99,5.995,11.99,5.995,afternoon,GA
2023-01-11T06:16:00.000,142730,google phone,1433481140047,vêtements,"\"219 Chestnut St, New York City, NY 10001\"",1,600,198,600,402,morning,NY
2023-01-11T06:16:00.000,142730,usb-c charging cable,4740157548658,alimentation,"\"219 Chestnut St, New York City, NY 10001\"",1,11.95,5.975,11.95,5.975,morning,NY
2023-01-05T14:50:00.000,142731,lightning charging cable,9973690136359,sports,"\"92 4th St, Dallas, TX 75001\"",1,14.95,7.475,14.95,7.475,afternoon,TX
2023-01-21T17:17:00.000,142732,aa batteries (4-pack),5580147257475,électronique,"\"207 5th St, San Francisco, CA 94016\"",1,3.84,1.92,3.84,1.92,afternoon,CA
2023-01-10T22:38:00.000,142734,aa batteries (4-pack),5273664086868,vêtements,"\"533 12th St, Austin, TX 73301\"",1,3.84,1.92,3.84,1.92,evening,TX
2023-01-02T14:35:00.000,142735,usb-c charging cable,1110591765622,électronique,"\"30 Jefferson St, Los Angeles, CA 90001\"",1,11.95,5.975,11.95,5.975,afternoon,CA
2023-01-02T13:11:00.000,142736,bose soundsport headphones,6475701718161,alimentation,"\"264 Adams St, Boston, MA 02215\"",1,99.99,49.995,99.99,49.995,afternoon,MA
2023-01-14T17:05:00.000,142737,usb-c charging cable,9676759851824,vêtements,"\"603 2nd St, Los Angeles, CA 90001\"",1,11.95,5.975,11.95,5.975,afternoon,CA
2023-01-06T17:42:00.000,142738,macbook pro laptop,3807688065396,alimentation,"\"171 Highland St, Seattle, WA 98101\"",1,1700,561,1700,1139,afternoon,WA
2023-01-16T23:16:00.000,142739,aa batteries (4-pack),8358923048020,électronique,"\"436 6th St, Seattle, WA 98101\"",1,3.84,1.92,3.84,1.92,evening,WA
2023-01-26T13:09:00.000,142740,vareebadd phone,2093882119637,alimentation,"\"249 Main St, Austin, TX 73301\"",1,400,132,400,268,afternoon,TX
2023-01-11T09:44:00.000,142741,lightning charging cable,3666564538966,alimentation,"\"668 Lincoln St, Portland, OR 97035\"",1,14.95,7.475,14.95,7.475,morning,OR
2023-01-19T20:35:00.000,142742,usb-c charging cable,5590788182480,électronique,"\"729 13th St, San Francisco, CA 94016\"",1,11.95,5.975,11.95,5.975,evening,CA
2023-01-16T16:43:00.000,142745,bose soundsport headphones,7400260348713,électronique,"\"21 Walnut St, Atlanta, GA 30301\"",1,99.99,49.995,99.99,49.995,afternoon,GA
2023-01-07T13:15:00.000,142747,aa batteries (4-pack),9045991737304,alimentation,"\"350 Spruce St, San Francisco, CA 94016\"",2,3.84,1.92,7.68,3.84,afternoon,CA
2023-01-04T12:39:00.000,142748,thinkpad laptop,9686246121744,vêtements,"\"219 Spruce St, San Francisco, CA 94016\"",1,999.99,329.9967,999.99,669.9933,afternoon,CA
2023-01-30T13:04:00.000,142750,aaa batteries (4-pack),5265395162247,sports,"\"438 Ridge St, Los Angeles, CA 90001\"",1,2.99,1.495,2.99,1.495,afternoon,CA
2023-01-05T21:51:00.000,142751,wired headphones,2331919271108,alimentation,"\"860 Cedar St, Los Angeles, CA 90001\"",1,11.99,5.995,11.99,5.995,evening,CA
2023-01-09T21:19:00.000,142752,aa batteries (4-pack),4931929553598,électronique,"\"163 4th St, Boston, MA 02215\"",1,3.84,1.92,3.84,1.92,evening,MA
2023-01-12T23:41:00.000,142753,bose soundsport headphones,2928010603575,sports,"\"83 Lakeview St, New York City, NY 10001\"",1,99.99,49.995,99.99,49.995,evening,NY
2023-01-07T10:24:00.000,142754,usb-c charging cable,1362284311697,électronique,"\"10 West St, Dallas, TX 75001\"",1,11.95,5.975,11.95,5.975,morning,TX
2023-01-21T14:28:00.000,142755,iphone,1432377112760,électronique,"\"434 5th St, Atlanta, GA 30301\"",1,700,231,700,469,afternoon,GA
2023-01-11T09:37:00.000,142756,aa batteries (4-pack),1088969328358,électronique,"\"786 2nd St, Dallas, TX 75001\"",1,3.84,1.92,3.84,1.92,morning,TX
2023-01-07T10:26:00.000,142757,34in ultrawide monitor,6503307867005,vêtements,"\"614 Cedar St, Atlanta, GA 30301\"",1,379.99,125.3967,379.99,254.5933,morning,GA
2023-01-24T18:56:00.000,142758,27in 4k gaming monitor,1134788936088,vêtements,"\"425 Walnut St, Los Angeles, CA 90001\"",1,389.99,128.6967,389.99,261.2933,evening,CA
2023-01-21T12:15:00.000,142759,bose soundsport headphones,9760658597900,vêtements,"\"832 Lincoln St, New York City, NY 10001\"",1,99.99,49.995,99.99,49.995,afternoon,NY
2023-01-28T22:08:00.000,142760,wired headphones,7076924399867,sports,"\"630 Chestnut St, San Francisco, CA 94016\"",2,11.99,5.995,23.98,11.99,evening,CA
2023-01-12T09:05:00.000,142761,aa batteries (4-pack),8955834952797,alimentation,"\"325 10th St, Boston, MA 02215\"",1,3.84,1.92,3.84,1.92,morning,MA
2023-01-20T08:00:00.000,142762,iphone,7795825224909,sports,"\"613 Jackson St, Boston, MA 02215\"",1,700,231,700,469,morning,MA
2023-01-23T11:24:00.000,142763,aaa batteries (4-pack),4812677286055,sports,"\"74 Church St, New York City, NY 10001\"",1,2.99,1.495,2.99,1.495,morning,NY
2023-01-20T20:31:00.000,142764,aa batteries (4-pack),8308077410932,électronique,"\"691 Center St, San Francisco, CA 94016\"",3,3.84,1.92,11.52,5.76,evening,CA
2023-01-13T15:38:00.000,142765,wired headphones,3135921431312,électronique,"\"786 Adams St, Boston, MA 02215\"",1,11.99,5.995,11.99,5.995,afternoon,MA
2023-01-30T22:33:00.000,142766,usb-c charging cable,7757314402631,électronique,"\"351 River St, San Francisco, CA 94016\"",1,11.95,5.975,11.95,5.975,evening,CA
2023-01-25T20:12:00.000,142767,34in ultrawide monitor,3011630770561,alimentation,"\"128 Center St, Atlanta, GA 30301\"",1,379.99,125.3967,379.99,254.5933,evening,GA
2023-01-28T13:32:00.000,142769,usb-c charging cable,5344821541781,alimentation,"\"448 Park St, Portland, OR 97035\"",1,11.95,5.975,11.95,5.975,afternoon,OR
2023-01-16T11:16:00.000,142771,google phone,2117712931937,sports,"\"714 13th St, Austin, TX 73301\"",1,600,198,600,402,morning,TX
2023-01-13T16:37:00.000,142772,vareebadd phone,6046772294732,électronique,"\"670 Chestnut St, New York City, NY 10001\"",1,400,132,400,268,afternoon,NY
2023-01-20T14:02:00.000,142773,aaa batteries (4-pack),5304125134147,sports,"\"783 14th St, San Francisco, CA 94016\"",2,2.99,1.495,5.98,2.99,afternoon,CA
2023-01-20T22:53:00.000,142774,iphone,9681182325154,électronique,"\"175 Church St, San Francisco, CA 94016\"",1,700,231,700,469,evening,CA
2023-01-07T07:00:00.000,142775,27in fhd monitor,6111794998117,vêtements,"\"258 Lincoln St, Dallas, TX 75001\"",1,149.99,97.4935,149.99,52.4965,morning,TX
2023-01-01T19:15:00.000,142776,wired headphones,4982155394426,alimentation,"\"538 Willow St, Seattle, WA 98101\"",1,11.99,5.995,11.99,5.995,evening,WA
2023-01-31T09:22:00.000,142777,wired headphones,3296759964268,vêtements,"\"492 13th St, San Francisco, CA 94016\"",1,11.99,5.995,11.99,5.995,morning,CA
2023-01-04T11:15:00.000,142778,macbook pro laptop,1234304414369,vêtements,"\"83 Forest St, Boston, MA 02215\"",1,1700,561,1700,1139,morning,MA
2023-01-06T18:02:00.000,142779,aaa batteries (4-pack),5389572188554,vêtements,"\"19 Lakeview St, Los Angeles, CA 90001\"",1,2.99,1.495,2.99,1.495,evening,CA
2023-01-22T10:29:00.000,142780,wired headphones,6686186526074,électronique,"\"253 Cherry St, New York City, NY 10001\"",1,11.99,5.995,11.99,5.995,morning,NY
2023-01-20T23:38:00.000,142781,27in 4k gaming monitor,9386368948151,alimentation,"\"295 1st St, Los Angeles, CA 90001\"",1,389.99,128.6967,389.99,261.2933,evening,CA
2023-01-11T17:31:00.000,142782,lightning charging cable,1625149848090,alimentation,"\"782 Church St, Boston, MA 02215\"",1,14.95,7.475,14.95,7.475,afternoon,MA
2023-01-25T11:27:00.000,142784,aaa batteries (4-pack),8372961468385,vêtements,"\"301 Park St, New York City, NY 10001\"",4,2.99,1.495,11.96,5.98,morning,NY
2023-01-05T14:03:00.000,142785,bose soundsport headphones,9832821275461,vêtements,"\"676 14th St, Portland, OR 97035\"",1,99.99,49.995,99.99,49.995,afternoon,OR
2023-01-07T11:16:00.000,142786,27in fhd monitor,1640954275948,alimentation,"\"756 7th St, Atlanta, GA 30301\"",1,149.99,97.4935,149.99,52.4965,morning,GA
2023-01-16T14:34:00.000,142787,lightning charging cable,6763593909563,électronique,"\"701 12th St, New York City, NY 10001\"",1,14.95,7.475,14.95,7.475,afternoon,NY
2023-01-11T16:30:00.000,142788,lightning charging cable,3020679891440,alimentation,"\"488 Hill St, Seattle, WA 98101\"",1,14.95,7.475,14.95,7.475,afternoon,WA
2023-01-01T07:35:00.000,142789,aaa batteries (4-pack),6999232901773,alimentation,"\"336 Spruce St, Boston, MA 02215\"",1,2.99,1.495,2.99,1.495,morning,MA
2023-01-26T18:50:00.000,142790,bose soundsport headphones,3481123232761,électronique,"\"225 7th St, Los Angeles, CA 90001\"",1,99.99,49.995,99.99,49.995,evening,CA
2023-01-26T18:50:00.000,142790,macbook pro laptop,7912317432828,vêtements,"\"225 7th St, Los Angeles, CA 90001\"",1,1700,561,1700,1139,evening,CA
2023-01-06T21:55:00.000,142791,bose soundsport headphones,7571462780109,vêtements,"\"913 Hill St, Los Angeles, CA 90001\"",1,99.99,49.995,99.99,49.995,evening,CA
2023-01-16T08:31:00.000,142792,34in ultrawide monitor,8963134761289,vêtements,"\"387 Maple St, Boston, MA 02215\"",1,379.99,125.3967,379.99,254.5933,morning,MA
2023-01-26T18:11:00.000,142793,aaa batteries (4-pack),4283186873508,vêtements,"\"824 Jackson St, San Francisco, CA 94016\"",2,2.99,1.495,5.98,2.99,evening,CA
2023-01-19T23:04:00.000,142794,wired headphones,3965782742961,vêtements,"\"882 7th St, San Francisco, CA 94016\"",1,11.99,5.995,11.99,5.995,evening,CA
2023-01-02T22:06:00.000,142795,wired headphones,6701562036076,alimentation,"\"192 Maple St, San Francisco, CA 94016\"",1,11.99,5.995,11.99,5.995,evening,CA
2023-01-14T21:06:00.000,142796,macbook pro laptop,5096742736593,alimentation,"\"39 Hill St, Boston, MA 02215\"",1,1700,561,1700,1139,evening,MA
2023-01-06T16:19:00.000,142797,aaa batteries (4-pack),5430707135605,sports,"\"557 13th St, Seattle, WA 98101\"",1,2.99,1.495,2.99,1.495,afternoon,WA
2023-01-08T07:27:00.000,142798,wired headphones,8220193353521,alimentation,"\"156 Elm St, San Francisco, CA 94016\"",1,11.99,5.995,11.99,5.995,morning,CA
2023-01-13T09:58:00.000,142799,aaa batteries (4-pack),4206741978303,alimentation,"\"273 North St, Austin, TX 73301\"",1,2.99,1.495,2.99,1.495,morning,TX
2023-01-08T23:01:00.000,142801,aa batteries (4-pack),5772951629330,sports,"\"132 Jefferson St, San Francisco, CA 94016\"",1,3.84,1.92,3.84,1.92,evening,CA
2023-01-29T15:33:00.000,142802,wired headphones,2733792546428,sports,"\"223 Highland St, Dallas, TX 75001\"",1,11.99,5.995,11.99,5.995,afternoon,TX
2023-01-09T20:21:00.000,142803,wired headphones,9064624811591,électronique,"\"904 Maple St, Boston, MA 02215\"",1,11.99,5.995,11.99,5.995,evening,MA
2023-01-31T21:37:00.000,142804,vareebadd phone,4053236773788,sports,"\"950 Meadow St, Los Angeles, CA 90001\"",1,400,132,400,268,evening,CA
2023-01-30T11:49:00.000,142805,bose soundsport headphones,4730369347050,électronique,"\"445 Church St, San Francisco, CA 94016\"",1,99.99,49.995,99.99,49.995,morning,CA
2023-01-25T17:44:00.000,142807,27in 4k gaming monitor,1505738530081,sports,"\"485 Sunset St, Los Angeles, CA 90001\"",1,389.99,128.6967,389.99,261.2933,afternoon,CA
2023-01-11T19:05:00.000,142808,27in fhd monitor,7524192526995,vêtements,"\"38 Center St, Dallas, TX 75001\"",1,149.99,97.4935,149.99,52.4965,evening,TX
2023-01-24T17:38:00.000,142810,aa batteries (4-pack),4653108568179,électronique,"\"486 Adams St, Boston, MA 02215\"",1,3.84,1.92,3.84,1.92,afternoon,MA
2023-01-05T23:11:00.000,142811,lightning charging cable,1406960742569,sports,"\"149 Johnson St, Portland, OR 97035\"",1,14.95,7.475,14.95,7.475,evening,OR
2023-01-19T10:43:00.000,142812,iphone,7353209164759,vêtements,"\"373 Park St, San Francisco, CA 94016\"",1,700,231,700,469,morning,CA
